最新价	涨跌幅	转债代码	转债名称	总市值	纯债价值	最新价/正股价格	涨跌幅	正股代码	正股名称	转股价值	转股溢价率	纯债溢价率	回售触发价	强赎触发价	到期赎回价	开始转股日	申购日期
115.49	-2.31	110065	淮矿转债	-	92.5349	10.41	-2.16	600985	淮北矿业	111.5756	3.51	24.81	6.53	12.13	106.0	20200629	20191223
94.5	-0.04	110064	建工转债	-	100.1514	3.37	-0.88	600939	重庆建工	73.7418	28.15	-5.64	3.2	5.94	113.0	20200629	20191220
92.04	0.0	113557	森特转债	-	100.5307	8.3	0.0	603098	森特股份	82.0969	12.11	-8.45	7.08	13.14	115.0	20200629	20191219
84.22	0.36	128087	孚日转债	-	94.356	4.08	0.49	002083	孚日股份	64.7619	30.05	-10.74	4.41	8.19	108.0	20200623	20191217
82.399	1.83	128085	鸿达转债	-	104.0031	3.32	4.4	002002	鸿达兴业	84.6939	-2.71	-20.77	2.74	5.1	118.0	20200622	20191216
165.59	3.76	113029	明阳转债	-	94.366	21.38	4.29	601615	明阳智能	167.0313	-0.86	75.48	8.96	16.64	108.0	20200622	20191216
102.53	-0.41	110063	鹰19转债	-	96.8766	3.03	-1.3	600567	山鹰国际	91.8182	11.67	5.84	2.31	4.29	111.0	20200619	20191213
103.99	-0.17	128083	新北转债	-	96.0719	9.96	0.81	002376	新北洋	85.1282	22.16	8.24	8.19	15.21	110.0	20200618	20191212
90.81	-0.32	128082	华锋转债	-	101.6884	8.65	-1.37	002806	华锋股份	73.8685	22.93	-10.7	8.2	15.22	115.0	20200610	20191204
100.89	-0.29	110062	烽火转债	-	92.7403	19.2	-0.16	600498	烽火通信	74.8538	34.78	8.79	17.96	33.35	106.0	20200608	20191202
95.17	-1.29	128081	海亮转债	-	96.2851	8.06	0.0	002203	海亮股份	82.582	15.24	-1.16	6.83	12.69	110.0	20200527	20191121
120.21	-4.45	113550	常汽转债	-	101.7549	11.52	-4.16	603035	常熟汽饰	119.3782	0.7	18.14	6.76	12.55	115.0	20200522	20191118
93.53	-1.54	113549	白电转债	-	96.2483	7.42	2.34	603861	白云电器	83.5586	11.93	-2.82	6.22	11.54	110.0	20200521	20191115
107.0	-1.78	123035	利德转债	-	96.5512	5.97	-2.13	300296	利亚德	85.5301	25.1	10.82	4.89	9.07	110.0	20200520	20191114
123.68	-0.26	110061	川投转债	-	92.9458	10.88	-2.77	600674	川投能源	113.5699	8.9	33.07	6.71	12.45	106.0	20200515	20191111
180.6	3.32	123034	通光转债	-	99.0641	8.65	-1.82	300265	通光线缆	108.532	66.4	82.31	5.58	10.36	113.0	20200508	20191104
114.281	-0.28	123033	金力转债	-	102.196	37.22	2.93	300748	金力永磁	91.4946	24.9	11.83	28.48	52.88	114.0	20200507	20191101
131.33	0.74	113548	石英转债	-	104.5748	19.06	1.6	603688	石英股份	126.2252	4.04	25.58	10.57	19.63	118.0	20200506	20191028
100.39	-1.38	110060	天路转债	-	96.5284	6.52	1.4	600326	西藏天路	91.0615	10.24	4.0	5.01	9.31	110.0	20200506	20191028
101.62	-0.08	110059	浦发转债	-	98.9607	10.22	-2.11	600000	浦发银行	70.7266	43.68	2.69	-	18.79	110.0	20200504	20191028
97.88	-0.43	127014	北方转债	-	96.7645	6.8	-1.02	000065	北方国际	77.7143	25.95	1.15	6.13	11.38	110.0	20200430	20191024
91.34	-0.63	113546	迪贝转债	-	101.4159	9.55	-1.85	603320	迪贝电气	67.7305	34.86	-9.94	9.87	18.33	115.0	20200429	20191023
112.3	0.07	128079	英联转债	-	98.8051	13.69	-0.29	002846	英联股份	102.088	10.0	13.66	9.39	17.43	112.0	20200427	20191021
120.363	-0.28	128078	太极转债	-	98.2746	23.9	0.8	002368	太极股份	106.6964	12.81	22.48	15.68	29.12	112.0	20200427	20191021
88.633	-0.3	128076	金轮转债	-	96.6705	9.78	-1.51	002722	金轮股份	66.2602	33.77	-8.31	10.33	19.19	110.0	20200420	20191014
203.38	-0.03	113545	金能转债	-	96.6705	22.16	3.17	603113	金能科技	205.5659	-1.06	110.38	7.55	14.01	110.0	20200420	20191014
115.701	0.48	128075	远东转债	-	96.8843	6.15	-0.16	002406	远东传动	111.0108	4.22	19.42	3.88	7.2	110.0	20200327	20190923
94.2	1.13	128074	游族转债	-	101.0846	10.9	-6.12	002174	游族网络	64.231	46.66	-6.81	11.88	22.06	115.0	20200327	20190923
222.39	2.86	123031	晶瑞转债	-	97.8837	30.11	-0.4	300655	晶瑞股份	163.3749	36.12	127.2	12.9	23.96	111.0	20200305	20190829
93.843	0.26	128073	哈尔转债	-	101.4553	3.78	0.0	002615	哈尔斯	66.3158	41.51	-7.5	3.99	7.41	112.0	20200228	20190822
90.53	-0.18	128072	翔鹭转债	-	97.4077	8.91	0.68	002842	翔鹭钨业	58.0834	55.86	-7.06	10.74	19.94	110.0	20200226	20190820
147.0	8.09	123030	九洲转债	-	101.5457	6.07	-1.78	300040	九洲集团	107.4336	36.83	44.76	3.96	7.35	115.0	20200227	20190820
103.451	-1.47	128071	合兴转债	-	97.1747	3.94	-1.01	002228	合兴包装	92.0561	12.38	6.46	3.0	5.56	110.0	20200224	20190816
2702.0	-3.33	123029	英科转债	-	117.3156	229.0	-3.39	300677	英科医疗	2022.9681	33.57	2203.19	7.92	14.72	128.0	20200224	20190816
229.61	4.18	113543	欧派转债	-	97.273	159.0	2.73	603833	欧派家居	221.7883	3.53	136.05	50.18	93.2	110.0	20200224	20190816
112.65	-0.75	113542	好客转债	-	97.4272	16.85	-0.82	603898	好莱客	103.5648	8.77	15.62	11.39	21.15	110.0	20200207	20190801
110.75	-0.78	113541	荣晟转债	-	97.6188	12.85	-0.08	603165	荣晟环保	111.3518	-0.54	13.45	8.08	15.0	110.0	20200131	20190723
97.8	1.23	128070	智能转债	-	100.0898	6.43	0.78	002877	智能自控	67.613	44.65	-2.29	-	12.36	112.0	20200108	20190702
92.175	-0.17	128069	华森转债	-	102.1605	11.38	-1.22	002907	华森制药	63.082	46.12	-9.77	12.63	23.45	115.0	20191230	20190624
81.9	-1.09	123028	清水转债	-	103.8725	7.17	-1.1	300437	清水源	60.5574	35.24	-21.15	8.29	15.39	115.0	20191225	20190619
104.27	-1.89	113027	华钰转债	-	97.9256	8.46	-2.31	601020	华钰矿业	83.1858	25.35	6.48	7.12	13.22	110.0	20191220	20190614
155.893	-0.2	123027	蓝晓转债	-	101.9723	41.91	-0.59	300487	蓝晓科技	142.8912	9.1	52.88	20.53	38.13	113.0	20191217	20190611
127.99	-2.68	113537	文灿转债	-	103.6852	24.97	-3.29	603348	文灿股份	128.5126	-0.41	23.44	13.6	25.26	115.0	20191216	20190610
107.23	-0.46	113536	三星转债	-	97.9733	19.58	-1.61	603578	三星新材	100.2047	7.01	9.45	13.68	25.4	110.0	20191206	20190531
90.97	-0.8	113535	大业转债	-	100.7485	7.44	-0.4	603278	大业股份	60.0	51.62	-9.71	8.68	16.12	110.0	20191115	20190509
89.199	-1.0	128066	亚泰转债	-	100.8175	7.35	-2.52	002811	郑中设计	76.0083	17.35	-11.52	6.77	12.57	112.0	20191023	20190417
241.0	2.99	128065	雅化转债	-	95.1318	22.72	5.19	002497	雅化集团	240.9332	0.03	153.33	6.6	12.26	106.0	20191022	20190416
104.74	19.94	110058	永鼎转债	-	98.5498	3.14	10.18	600105	永鼎股份	62.3016	68.12	6.28	3.53	6.55	110.0	20191022	20190416
94.475	-1.43	127013	创维转债	-	101.1243	7.22	1.26	000810	创维数字	63.3889	49.04	-6.58	7.97	14.81	113.0	20191021	20190415
103.63	-0.25	113026	核能转债	-	94.1882	5.09	-1.93	601985	中国核电	86.8601	19.31	10.02	4.1	7.62	105.0	20191021	20190415
135.0	0.77	113025	明泰转债	-	98.793	14.35	3.24	601677	明泰铝业	128.125	5.37	36.65	7.84	14.56	110.0	20191016	20190410
88.67	-4.15	113534	鼎胜转债	-	98.6254	11.25	-6.41	603876	鼎胜新材	74.1107	19.65	-10.09	10.63	19.73	110.0	20191016	20190409
101.5	-1.46	128064	司尔转债	-	98.6362	5.29	-1.67	002538	司尔特	87.1499	16.47	2.9	4.25	7.89	110.0	20191014	20190408
103.35	-0.43	113024	核建转债	-	94.161	8.2	-2.38	601611	中国核建	84.0164	23.01	9.76	6.83	12.69	105.0	20191014	20190408
94.926	-0.08	128063	未来转债	-	110.2754	6.03	0.17	002631	德尔未来	69.8725	35.86	-13.92	6.04	11.22	120.0	20191011	20190403
68.173	0.44	128062	亚药转债	-	102.8806	3.53	2.02	002370	亚太药业	21.7231	213.83	-33.74	11.38	21.13	115.0	20191009	20190402
93.54	-1.02	113532	海环转债	-	96.9894	5.39	-1.64	603817	海峡环保	70.091	33.46	-3.56	5.38	10.0	108.0	20191009	20190402
103.07	-0.15	110057	现代转债	-	95.1887	8.57	0.47	600420	现代制药	86.6532	18.95	8.28	6.92	12.86	106.0	20191008	20190401
129.35	-0.3	123025	精测转债	-	100.8343	56.52	0.57	300567	精测电子	113.1532	14.31	28.28	34.97	64.94	112.0	20191008	20190329
92.2	-0.67	113530	大丰转债	-	104.5296	10.39	0.19	603081	大丰实业	62.4399	47.66	-11.8	11.65	21.63	116.0	20191008	20190327
102.8	0.29	127012	招路转债	-	92.9317	6.66	0.76	001965	招商公路	75.5959	35.99	10.62	6.17	11.45	105.0	20190930	20190322
100.548	0.78	123024	岱勒转债	-	101.2211	15.76	-1.25	300700	岱勒新材	63.2932	58.86	-0.66	17.43	32.37	110.0	20190927	20190321
86.14	-1.89	123023	迪森转债	-	98.8415	4.36	-1.58	300335	迪森股份	61.9318	39.09	-12.85	4.93	9.15	110.0	20190927	20190320
98.99	-1.01	110056	亨通转债	-	98.7527	12.35	-0.64	600487	亨通光电	82.2785	20.31	0.24	10.51	19.51	110.0	20190926	20190319
131.0	-0.2	123022	长信转债	-	98.8631	7.99	0.38	300088	长信科技	129.9187	0.83	32.51	4.31	8.0	110.0	20190923	20190318
150.13	3.05	110055	伊力转债	-	98.9952	23.4	1.96	600197	伊力特	139.2029	7.85	51.65	11.77	21.85	110.0	20190923	20190315
107.75	-0.23	110053	苏银转债	-	102.712	5.53	-0.72	600919	江苏银行	82.6607	30.35	4.9	-	8.7	111.0	20190920	20190314
114.15	0.14	127011	中鼎转2	-	99.2505	10.25	3.43	000887	中鼎股份	88.4383	29.07	15.01	8.11	15.07	110.0	20190916	20190308
109.2	0.0	128057	博彦转债	-	100.9211	9.12	-1.19	002649	博彦科技	104.5872	4.41	8.2	6.1	11.34	112.0	20190911	20190305
96.25	-0.5	110052	贵广转债	-	102.145	4.81	0.21	600996	贵广网络	60.5793	58.88	-5.77	5.56	10.32	113.0	20190911	20190305
105.31	0.01	113021	中信转债	-	102.5567	5.23	-1.13	601998	中信银行	74.9284	40.55	2.68	-	9.07	111.0	20190911	20190304
92.0	-0.02	113528	长城转债	-	101.4317	16.3	-0.61	603897	长城科技	69.5096	32.36	-9.3	16.42	30.49	112.0	20190909	20190301
100.8	0.6	128056	今飞转债	-	104.3854	5.27	0.38	002863	今飞凯达	78.6567	28.15	-3.43	4.69	8.71	115.0	20190906	20190228
115.9	-1.29	110051	中天转债	-	98.2008	10.55	-1.03	600522	中天科技	104.559	10.85	18.02	7.06	13.12	109.0	20190906	20190228
124.68	0.19	128053	尚荣转债	-	99.2138	5.44	-0.91	002551	尚荣医疗	111.2474	12.07	25.67	3.42	6.36	110.0	20190821	20190214
80.09	-0.2	113527	维格转债	-	103.338	4.49	-1.32	603518	锦泓集团	45.5838	75.7	-22.5	6.9	12.81	115.0	20190730	20190124
123.5	-1.23	113526	联泰转债	-	95.4081	7.2	-1.37	603797	联泰环保	117.8396	4.8	29.44	4.28	7.94	106.0	20190729	20190123
286.0	5.87	128052	凯龙转债	-	99.2279	10.77	-1.19	002783	凯龙股份	161.4693	77.12	188.23	4.67	8.67	110.0	20190627	20181221
194.122	2.39	123018	溢利转债	-	99.2393	10.15	3.47	300381	溢多利	121.9952	59.12	95.61	5.82	10.82	110.0	20190626	20181220
97.43	0.2	113525	台华转债	-	99.2735	5.24	3.15	603055	台华新材	66.9221	45.59	-1.86	5.48	10.18	110.0	20190621	20181217
102.356	-0.1	128051	光华转债	-	99.7704	12.65	-0.71	002741	光华科技	99.4497	2.92	2.59	8.9	16.54	110.0	20190621	20181214
95.75	-0.19	113524	奇精转债	-	101.9068	10.77	-1.01	603677	奇精机械	76.4915	25.18	-6.04	9.86	18.3	113.0	20190621	20181214
122.51	2.27	128050	钧达转债	-	106.663	17.93	2.11	002865	钧达股份	120.7407	1.47	14.86	10.4	19.31	118.0	20190614	20181210
108.89	-0.11	110048	福能转债	-	98.5206	7.8	0.0	600483	福能股份	96.0591	13.36	10.53	5.68	10.56	109.0	20190614	20181207
93.286	-0.77	128049	华源转债	-	99.6828	5.93	-0.34	002787	华源控股	79.9191	16.73	-6.42	5.19	9.65	110.0	20190603	20181127
103.2	-0.76	110047	山鹰转债	-	102.3572	3.03	-1.3	600567	山鹰国际	90.7186	13.76	0.82	2.34	4.34	113.0	20190527	20181121
176.501	6.28	123017	寒锐转债	-	96.1068	102.0	5.22	300618	寒锐钴业	177.7003	-0.67	83.65	40.18	74.62	106.0	20190527	20181120
146.7	-2.54	127008	特发转债	-	100.3052	7.36	-0.27	000070	特发信息	132.852	10.42	46.25	3.88	7.2	108.0	20190522	20181116
109.9	-1.35	128048	张行转债	-	98.8058	5.53	-0.72	002839	张家港行	96.0069	14.47	11.23	-	7.49	109.0	20190516	20181112
93.2	1.19	113519	长久转债	-	104.0842	6.72	1.82	603569	长久物流	60.2691	54.64	-10.46	7.81	14.5	115.0	20190513	20181107
152.82	3.03	128046	利尔转债	-	98.2346	27.94	1.27	002258	利尔化学	150.0537	1.84	55.57	13.03	24.21	108.0	20190423	20181017
85.63	-0.41	128044	岭南转债	-	98.1048	2.85	0.0	002717	岭南股份	48.2234	77.57	-12.72	4.14	7.68	107.0	20190220	20180814
260.602	4.85	123015	蓝盾转债	-	98.9954	4.7	-2.69	300297	蓝盾股份	81.1744	221.04	163.25	4.05	7.53	108.0	20190218	20180813
105.01	0.01	113516	苏农转债	-	100.8852	4.64	-1.07	603323	苏农银行	84.058	24.93	4.09	-	7.18	110.0	20190211	20180802
96.198	0.6	128042	凯中转债	-	102.6824	9.78	5.62	002823	凯中精密	75.463	27.48	-6.31	9.07	16.85	112.0	20190211	20180730
124.4	2.98	123014	凯发转债	-	99.6629	6.47	-2.12	300407	凯发电气	79.6798	56.12	24.82	5.68	10.56	106.0	20190211	20180727
437.342	7.99	123013	横河转债	-	101.8196	6.56	-2.81	300539	横河模具	71.851	508.68	329.53	6.39	11.87	110.0	20190201	20180726
114.85	2.27	123012	万顺转债	-	97.5154	4.4	-0.23	300057	万顺新材	82.8625	38.6	17.78	3.72	6.9	106.0	20190128	20180720
93.0	1.44	123011	德尔转债	-	102.8292	17.5	-1.63	300473	德尔股份	50.6659	83.56	-9.56	24.18	44.9	112.0	20190124	20180718
309.3	18.12	128041	盛路转债	-	101.0777	5.66	-1.05	002446	盛路通信	82.9912	272.69	206.0	4.77	8.87	110.0	20190123	20180717
97.52	0.02	110045	海澜转债	-	98.227	6.82	5.74	600398	海澜之家	58.0426	68.01	-0.72	8.23	15.28	108.0	20190121	20180713
95.06	0.2	123010	博世转债	-	99.4554	9.04	0.44	300422	博世科	74.0984	28.29	-4.42	8.54	15.86	108.0	20190111	20180705
95.8	-0.72	127007	湖广转债	-	99.5379	3.86	0.0	000665	湖北广电	69.1756	38.49	-3.76	3.91	7.25	108.0	20190104	20180628
209.49	5.2	110044	广电转债	-	99.5497	5.77	0.7	600831	广电网络	83.6232	150.52	110.44	4.83	8.97	108.0	20190103	20180627
105.85	2.96	128040	华通转债	-	99.7028	10.67	3.69	002758	浙农股份	103.2914	2.48	6.17	7.23	13.43	108.0	20181221	20180614
99.85	-0.04	128039	三力转债	-	97.5332	5.37	0.94	002224	三 力 士	92.4269	8.03	2.38	4.07	7.55	106.0	20181214	20180608
230.75	1.68	113509	新泉转债	-	98.0477	36.02	2.04	603179	新泉股份	231.6399	-0.38	135.34	10.89	20.22	106.0	20181210	20180604
125.81	0.3	113508	新凤转债	-	100.2764	19.4	1.15	603225	新凤鸣	122.9404	2.33	25.46	11.05	20.51	108.0	20181105	20180426
92.7	0.16	128037	岩土转债	-	100.7612	2.7	-1.1	002542	中化岩土	33.7922	174.32	-8.0	5.59	10.39	108.0	20180921	20180315
100.0	-0.31	127006	敖东转债	-	96.8381	15.48	0.0	000623	吉林敖东	75.808	31.91	3.27	14.29	26.55	105.0	20180919	20180313
122.714	-0.23	127005	长证转债	-	98.1102	7.62	0.79	000783	长江证券	104.6703	17.24	25.08	-	9.46	105.0	20180917	20180312
127.259	0.77	128036	金农转债	-	99.0389	7.5	-1.96	002548	金新农	107.7586	18.1	28.49	4.87	9.05	106.0	20180917	20180309
99.37	0.38	113505	杭电转债	-	100.8637	6.77	1.96	603618	杭电股份	94.8179	4.8	-1.48	5.0	9.28	108.0	20180912	20180306
122.98	-1.7	113504	艾华转债	-	99.1166	24.56	1.4	603989	艾华集团	116.2328	5.8	24.08	14.79	27.47	106.0	20180910	20180302
112.1	-1.06	128035	大族转债	-	97.219	45.45	2.39	002008	大族激光	87.2361	28.5	15.31	36.47	67.73	105.0	20180813	20180206
121.74	-0.46	110043	无锡转债	-	97.507	6.37	-4.64	600908	无锡银行	110.0173	10.66	24.85	-	7.53	106.0	20180806	20180130
104.932	-0.07	128034	江银转债	-	97.5499	4.04	-2.42	002807	江阴银行	89.7778	16.88	7.57	-	5.85	106.0	20180801	20180126
107.97	1.05	123007	道氏转债	-	99.7179	15.35	6.6	300409	道氏技术	102.6756	5.16	8.28	10.47	19.44	107.0	20180704	20171228
94.72	-0.3	128033	迪龙转债	-	98.3502	5.12	-0.39	002658	雪迪龙	57.9841	63.36	-3.69	6.18	11.48	106.0	20180703	20171227
90.5	-0.1	113017	吉视转债	-	98.3502	1.74	-0.57	601929	吉视传媒	58.9831	53.43	-7.98	2.07	3.84	106.0	20180702	20171227
104.35	-2.06	128032	双环转债	-	98.8475	8.68	-1.59	002472	双环传动	87.7654	18.9	5.57	6.92	12.86	106.0	20180629	20171225
260.18	1.63	128030	天康转债	-	100.6857	10.8	-1.73	002100	天康生物	137.5796	89.11	158.41	5.5	10.21	108.0	20180628	20171222
209.867	5.2	128029	太阳转债	-	100.4866	17.57	5.59	002078	太阳纸业	205.4971	2.13	108.85	5.99	11.12	106.0	20180628	20171222
101.14	-0.02	110041	蒙电转债	-	98.8795	2.21	-2.21	600863	内蒙华电	82.1561	23.11	2.29	1.88	3.5	106.0	20180628	20171222
312.0	8.71	128028	赣锋转债	-	98.1221	130.73	8.5	002460	赣锋锂业	313.6516	-0.53	217.97	29.18	54.18	106.0	20180627	20171221
95.329	-0.14	123004	铁汉转债	-	98.4458	3.15	-1.25	300197	铁汉生态	79.1457	20.45	-3.17	2.79	5.17	106.0	20180622	20171218
94.465	-1.51	128026	众兴转债	-	98.9755	8.4	-0.36	002772	众兴菌业	73.3624	28.76	-4.56	8.02	14.89	106.0	20180619	20171213
94.2	0.0	128025	特一转债	-	98.5731	10.27	1.18	002728	特一药业	69.8639	34.83	-4.44	10.29	19.11	106.0	20180612	20171206
94.08	0.09	128023	亚太转债	-	100.8811	5.33	3.7	002284	亚太股份	51.5474	82.51	-6.74	7.24	13.44	108.0	20180608	20171204
91.99	-0.51	128022	众信转债	-	98.6261	4.79	-3.62	002707	众信旅游	60.4798	52.1	-6.73	5.54	10.3	106.0	20180607	20171201
104.0	-1.88	128021	兄弟转债	-	98.6579	4.91	0.61	002562	兄弟科技	94.605	9.93	5.41	3.63	6.75	106.0	20180604	20171128
104.503	-0.09	123002	国祯转债	-	98.7003	8.31	0.36	300388	节能国祯	97.9953	6.64	5.88	5.94	11.02	106.0	20180530	20171124
101.95	0.12	110038	济川转债	-	101.395	19.69	4.29	600566	济川药业	82.5577	23.49	0.55	11.93	29.81	106.0	20180517	20171113
95.82	-0.27	113502	嘉澳转债	-	101.1404	16.94	-2.64	603822	嘉澳环保	37.8209	153.35	-5.26	31.35	58.23	108.0	20180517	20171110
99.238	0.09	128018	时达转债	-	99.3683	5.48	0.55	002527	新时达	73.8544	34.37	-0.13	5.19	9.65	106.0	20180510	20171106
103.66	-0.34	113016	小康转债	-	99.3683	15.3	-7.66	601127	小康股份	97.4522	6.37	4.32	10.99	20.41	106.0	20180511	20171106
230.98	5.38	128017	金禾转债	-	98.9425	49.5	4.7	002597	金禾实业	220.785	4.62	133.45	15.69	29.15	106.0	20180807	20171101
87.42	-17.52	113014	林洋转债	-	99.4739	6.55	-10.03	601222	林洋能源	76.6979	13.98	-12.12	5.98	11.1	106.0	20180503	20171027
113.57	-0.05	113013	国君转债	-	99.7328	16.43	-0.79	601211	国泰君安	86.4282	31.4	13.87	-	24.71	105.0	20180108	20170707
94.8	0.0	128015	久其转债	-	102.3176	4.23	-2.31	002279	久其软件	44.6203	112.46	-7.35	6.64	12.32	108.0	20171215	20170608
172.077	3.97	127004	模塑转债	-	104.713	5.25	-0.19	000700	模塑科技	70.3753	144.51	64.33	5.22	9.7	110.0	20171208	20170602
100.11	0.0	128014	永东转债	-	103.3655	7.45	-4.49	002753	永东股份	59.127	69.31	-3.15	8.82	16.38	108.0	20171023	20170417
109.0	1.96	113012	骆驼转债	-	100.3509	9.65	4.32	601311	骆驼股份	95.9245	13.63	8.62	7.04	13.08	105.0	20171009	20170324
123.5	-0.43	113011	光大转债	-	100.914	3.99	-2.92	601818	光大银行	106.117	16.38	22.38	-	4.89	105.0	20170918	20170317
96.656	0.06	128013	洪涛转债	-	104.7303	2.23	-0.89	002325	洪涛股份	71.9355	34.36	-7.71	2.17	4.03	108.0	20170206	20160729
100.223	-0.18	127003	海印转债	-	107.1731	2.08	-4.59	000861	海印股份	69.3333	44.55	-6.48	2.1	3.9	110.0	20161216	20160608
122.51	3.88	128010	蔚蓝转债	-	107.7506	11.4	3.17	002245	蔚蓝锂芯	123.2432	-0.59	13.7	6.48	12.03	108.0	20160729	20160122
106.24	0.13	113009	广汽转债	-	102.8342	11.01	4.96	601238	广汽集团	77.3717	37.31	3.31	9.96	18.5	106.0	20160722	20160122
111.83	-2.07	110034	九州转债	-	104.8383	17.92	-5.03	600998	九州通	97.8166	14.33	6.67	12.82	23.82	108.0	20160721	20160115
106.9	0.09	110033	国贸转债	-	104.9294	6.2	0.81	600755	厦门国贸	86.351	23.8	1.88	5.03	9.33	108.0	20160705	20160105
106.34	0.19	110031	航信转债	-	105.8249	11.28	-1.74	600271	航天信息	52.3191	103.25	0.49	15.09	28.03	107.0	20151214	20150612
-	-	110806	中闽定02	-	100.1561	-	-	-	-	129.2035	-22.6	-0.16	-	-	-	20210722	-
-	-	110802	继峰定02	-	97.0878	-	-	-	-	106.2413	-5.87	3.0	-	-	-	20201224	-
-	-	110800	赛腾定转	-	93.8899	-	-	-	-	119.8904	-16.59	6.51	-	-	-	20201224	-
-	-	123097	美力转债	-	97.3216	8.54	-1.04	300611	美力科技	91.4347	9.37	2.75	6.54	12.14	115.0	20210802	20210127